year,census_subdivision_code,municipality_name_raw,municipality_type,population,quality_status,source_file,source_sheet
2018,4817829,Sucker Creek 150A,IRI,670,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817829,Sucker Creek 150A,IRI,683,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817829,Sucker Creek 150A,IRI,695,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817829,Sucker Creek 150A,IRI,726,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817829,Sucker Creek 150A,IRI,717,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817829,Sucker Creek 150A,IRI,719,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817829,Sucker Creek 150A,IRI,734,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817829,Sucker Creek 150A,IRI,734,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,5,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,5,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,5,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,4,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,3,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,5,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,5,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,5,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,6,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817830,Kapawe'no First Nation (Pakashan 150D),IRI,6,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817831,Swan River 150E,IRI,425,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817831,Swan River 150E,IRI,370,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817831,Swan River 150E,IRI,379,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817831,Swan River 150E,IRI,375,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817831,Swan River 150E,IRI,382,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817831,Swan River 150E,IRI,413,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817831,Swan River 150E,IRI,424,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817831,Swan River 150E,IRI,432,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817831,Swan River 150E,IRI,430,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817831,Swan River 150E,IRI,424,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817832,Sawridge 150G,IRI,20,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817832,Sawridge 150G,IRI,21,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817832,Sawridge 150G,IRI,21,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817832,Sawridge 150G,IRI,21,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817832,Sawridge 150G,IRI,22,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817832,Sawridge 150G,IRI,42,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817832,Sawridge 150G,IRI,40,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817832,Sawridge 150G,IRI,40,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817832,Sawridge 150G,IRI,40,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817832,Sawridge 150G,IRI,40,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817833,Sawridge 150H,IRI,10,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817833,Sawridge 150H,IRI,9,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817833,Sawridge 150H,IRI,10,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817833,Sawridge 150H,IRI,10,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817833,Sawridge 150H,IRI,9,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817833,Sawridge 150H,IRI,10,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817833,Sawridge 150H,IRI,9,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817833,Sawridge 150H,IRI,9,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817833,Sawridge 150H,IRI,9,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817833,Sawridge 150H,IRI,9,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817834,Peerless Trout 238,IRI,0,reported_zero,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817835,Fox Lake 162,IRI,2094,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817835,Fox Lake 162,IRI,2212,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817835,Fox Lake 162,IRI,2300,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817835,Fox Lake 162,IRI,2389,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817835,Fox Lake 162,IRI,2474,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817835,Fox Lake 162,IRI,2588,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817835,Fox Lake 162,IRI,2639,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817835,Fox Lake 162,IRI,2678,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817835,Fox Lake 162,IRI,2709,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817835,Fox Lake 162,IRI,2745,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817836,Kapawe'no First Nation (Freeman 150B),IRI,159,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817836,Kapawe'no First Nation (Freeman 150B),IRI,114,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817836,Kapawe'no First Nation (Freeman 150B),IRI,110,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817836,Kapawe'no First Nation (Freeman 150B),IRI,111,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817836,Kapawe'no First Nation (Freeman 150B),IRI,110,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817836,Kapawe'no First Nation (Freeman 150B),IRI,44,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817836,Kapawe'no First Nation (Freeman 150B),IRI,44,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817836,Kapawe'no First Nation (Freeman 150B),IRI,44,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817836,Kapawe'no First Nation (Freeman 150B),IRI,44,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817836,Kapawe'no First Nation (Freeman 150B),IRI,44,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817837,John d'Or Prairie 215,IRI,1232,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817837,John d'Or Prairie 215,IRI,1089,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817837,John d'Or Prairie 215,IRI,1094,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817837,John d'Or Prairie 215,IRI,1136,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817837,John d'Or Prairie 215,IRI,1153,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817837,John d'Or Prairie 215,IRI,730,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817837,John d'Or Prairie 215,IRI,742,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817837,John d'Or Prairie 215,IRI,753,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817837,John d'Or Prairie 215,IRI,779,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817837,John d'Or Prairie 215,IRI,811,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817838,Tall Cree 173,IRI,257,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817838,Tall Cree 173,IRI,227,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817838,Tall Cree 173,IRI,246,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817838,Tall Cree 173,IRI,246,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817838,Tall Cree 173,IRI,259,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817838,Tall Cree 173,IRI,293,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817838,Tall Cree 173,IRI,292,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817838,Tall Cree 173,IRI,293,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817838,Tall Cree 173,IRI,292,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817838,Tall Cree 173,IRI,294,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817840,Tall Cree 173A,IRI,231,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817840,Tall Cree 173A,IRI,195,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817840,Tall Cree 173A,IRI,199,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817840,Tall Cree 173A,IRI,202,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817840,Tall Cree 173A,IRI,197,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817840,Tall Cree 173A,IRI,209,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817840,Tall Cree 173A,IRI,210,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817840,Tall Cree 173A,IRI,211,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817840,Tall Cree 173A,IRI,212,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817840,Tall Cree 173A,IRI,215,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817841,Beaver Ranch 163,IRI,10,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817841,Beaver Ranch 163,IRI,10,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817841,Beaver Ranch 163,IRI,7,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817841,Beaver Ranch 163,IRI,10,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817841,Beaver Ranch 163,IRI,10,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2021,4817841,Beaver Ranch 163,IRI,15,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2022,4817841,Beaver Ranch 163,IRI,15,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2023,4817841,Beaver Ranch 163,IRI,15,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2024,4817841,Beaver Ranch 163,IRI,15,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2025,4817841,Beaver Ranch 163,IRI,15,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2016,4817842,Boyer 164,IRI,224,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2017,4817842,Boyer 164,IRI,171,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2018,4817842,Boyer 164,IRI,175,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2019,4817842,Boyer 164,IRI,173,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
2020,4817842,Boyer 164,IRI,165,reported_value,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,Sheet1
