year,municipality_code,municipality_name,metric_id,metric_name,metric_domain,value,unit,source_file,source_schedule,source_variable_code,quality_status,comparability_status,formula,data_quality_note
2018,AB_CITIES_MEDIAN,Alberta reporting cities,exp_per_capita,Expense per capita,A,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2018,AB_CITIES_MEDIAN,Alberta reporting cities,exp_police_per_capita,Police expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_police_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2018,AB_CITIES_MEDIAN,Alberta reporting cities,exp_roads_per_capita,Roads expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_roads_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2018,AB_CITIES_MEDIAN,Alberta reporting cities,exp_transit_per_capita,Transit expense per capita,D,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(exp_transit_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2018,AB_CITIES_MEDIAN,Alberta reporting cities,fte_per_1000,"FTE per 1,000 residents",D,,"per 1,000 residents",derived,derived,median across reporting cities,structurally_unavailable,comparable,median(fte_per_1000),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2018,AB_CITIES_MEDIAN,Alberta reporting cities,rev_per_capita,Revenue per capita,A,,$ nominal / person,derived,derived,median across reporting cities,structurally_unavailable,comparable,median(rev_per_capita),median not computable — population joins in the municipality crosswalk are approved for Edmonton and Calgary only; the other city matches are geo/context-map scope (confirmed_geo_only) and are never used as per-capita denominators
2019,0046,Calgary,pop,Population,A,1330058,persons,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,population,CSD 4806016,reported_value,comparable,,July 1 estimate; sole approved per-capita denominator
2019,0046,Calgary,pop_growth,Annual population growth,A,1.7964,%,derived,derived,CSD 4806016,reported_value,comparable,pop[y] / pop[y-1] - 1,derived from population estimates
2019,0046,Calgary,accumulated_surplus,Accumulated surplus,B,21025406000.0,$ nominal,2019_financial_year.xlsx,A(1)-Total,00450,reported_value,comparable,,nominal dollars
2019,0046,Calgary,debt_limit,Debt limit,B,8280921000.0,$ nominal,2019_financial_year.xlsx,AA(1)-Debt,05700,reported_value,comparable,,nominal dollars
2019,0046,Calgary,debt_service_cost,Total debt-service costs,B,369416000.0,$ nominal,2019_financial_year.xlsx,AA(1)-Debt,05730,reported_value,comparable,,nominal dollars
2019,0046,Calgary,debt_service_limit,Debt-service limit,B,1449161000.0,$ nominal,2019_financial_year.xlsx,AA(1)-Debt,05720,reported_value,comparable,,nominal dollars
2019,0046,Calgary,debt_total,Total debt,B,2961444000.0,$ nominal,2019_financial_year.xlsx,AA(1)-Debt,05710,reported_value,comparable,,nominal dollars
2019,0046,Calgary,equalized_assessment,Equalized assessment,C,281658085022.0,$ nominal,2019_financial_year.xlsx,EA(1)-Assessment,08260,reported_value,comparable,,nominal dollars
2019,0046,Calgary,exp_culture,Culture expense,D,29547000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01540,reported_value,comparable,,nominal dollars
2019,0046,Calgary,exp_fire,Fire expense,D,290399000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01220,reported_value,comparable,,nominal dollars
2019,0046,Calgary,exp_parks_rec,Parks and recreation expense,D,124087000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01530,reported_value,comparable,,nominal dollars
2019,0046,Calgary,exp_police,Police expense,D,517498000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01210,reported_value,comparable,,nominal dollars
2019,0046,Calgary,exp_roads,"Roads, streets, walks, lighting expense",D,413234000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01290,reported_value,comparable,,nominal dollars
2019,0046,Calgary,exp_total,Total expense,A,3913569000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01580,reported_value,comparable,,nominal dollars
2019,0046,Calgary,exp_transit,Public transit expense,D,568828000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01310,reported_value,comparable,,nominal dollars
2019,0046,Calgary,fte_total,Total full-time municipal positions,D,15934.0,positions,2019_financial_year.xlsx,ST(1)-Stat,05500,reported_value,comparable,,
2019,0046,Calgary,mill_rate_nonres,Non-residential general municipal mill rate,C,17.775,mills,2019_financial_year.xlsx,MR(3)-Mill Rate,10034,reported_value,comparable,,
2019,0046,Calgary,mill_rate_res,Residential general municipal mill rate,C,4.2108,mills,2019_financial_year.xlsx,MR(3)-Mill Rate,10030,reported_value,comparable,,
2019,0046,Calgary,net_financial_assets,Net financial assets / net debt,B,2457110000.0,$ nominal,2019_financial_year.xlsx,A(1)-Total,00395,reported_value,comparable,,nominal dollars
2019,0046,Calgary,net_rev_exp,Net revenue/expense,A,1358136000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01590,reported_value,comparable,,nominal dollars
2019,0046,Calgary,property_tax,Property taxes and grants in place,C,2626231000.0,$ nominal,2019_financial_year.xlsx,K(3)-Total,04000,reported_value,comparable,,nominal dollars
2019,0046,Calgary,rev_total,Total revenue,A,5271705000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01140,reported_value,comparable,,nominal dollars
2019,0046,Calgary,assessment_per_capita,Assessment per capita,C,211763.761446,$ nominal / person,derived,derived,equalized_assessment/pop,reported_value,comparable,equalized_assessment / pop,nominal inputs
2019,0046,Calgary,debt_service_utilization,Debt-service utilization,B,25.491716,%,derived,derived,debt_service_cost/debt_service_limit,reported_value,comparable,debt_service_cost / debt_service_limit,
2019,0046,Calgary,debt_utilization,Debt utilization,B,35.762254,%,derived,derived,debt_total/debt_limit,reported_value,comparable,debt_total / debt_limit,
2019,0046,Calgary,exp_culture_per_capita,Culture expense per capita,D,22.214821,$ nominal / person,derived,derived,exp_culture/pop,reported_value,comparable,exp_culture / pop,nominal inputs
2019,0046,Calgary,exp_culture_share,Culture share of total expense,D,0.754989,%,derived,derived,exp_culture/exp_total,reported_value,comparable,exp_culture / exp_total,
2019,0046,Calgary,exp_fire_per_capita,Fire expense per capita,D,218.335591,$ nominal / person,derived,derived,exp_fire/pop,reported_value,comparable,exp_fire / pop,nominal inputs
2019,0046,Calgary,exp_fire_share,Fire share of total expense,D,7.420311,%,derived,derived,exp_fire/exp_total,reported_value,comparable,exp_fire / exp_total,
2019,0046,Calgary,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,93.294428,$ nominal / person,derived,derived,exp_parks_rec/pop,reported_value,comparable,exp_parks_rec / pop,nominal inputs
2019,0046,Calgary,exp_parks_rec_share,Parks & recreation share of total expense,D,3.170686,%,derived,derived,exp_parks_rec/exp_total,reported_value,comparable,exp_parks_rec / exp_total,
2019,0046,Calgary,exp_per_capita,Expense per capita,A,2942.404767,$ nominal / person,derived,derived,exp_total/pop,reported_value,comparable,exp_total / pop,nominal inputs
2019,0046,Calgary,exp_police_per_capita,Police expense per capita,D,389.079273,$ nominal / person,derived,derived,exp_police/pop,reported_value,comparable,exp_police / pop,nominal inputs
2019,0046,Calgary,exp_police_share,Police share of total expense,D,13.223173,%,derived,derived,exp_police/exp_total,reported_value,comparable,exp_police / exp_total,
2019,0046,Calgary,exp_roads_per_capita,Roads expense per capita,D,310.688707,$ nominal / person,derived,derived,exp_roads/pop,reported_value,comparable,exp_roads / pop,nominal inputs
2019,0046,Calgary,exp_roads_share,Roads share of total expense,D,10.559006,%,derived,derived,exp_roads/exp_total,reported_value,comparable,exp_roads / exp_total,
2019,0046,Calgary,exp_transit_per_capita,Transit expense per capita,D,427.671575,$ nominal / person,derived,derived,exp_transit/pop,reported_value,comparable,exp_transit / pop,nominal inputs
2019,0046,Calgary,exp_transit_share,Transit share of total expense,D,14.534764,%,derived,derived,exp_transit/exp_total,reported_value,comparable,exp_transit / exp_total,
2019,0046,Calgary,fte_per_1000,"FTE per 1,000 residents",D,11.979929,"per 1,000 residents",derived,derived,fte_total/pop,reported_value,comparable,fte_total / (pop / 1000),
2019,0046,Calgary,rev_per_capita,Revenue per capita,A,3963.515125,$ nominal / person,derived,derived,rev_total/pop,reported_value,comparable,rev_total / pop,nominal inputs
2019,0098,Edmonton,pop,Population,A,1026499,persons,population-estimates-ab-census-subdivision-municipal-2016-to-current.xlsx,population,CSD 4811061,reported_value,comparable,,July 1 estimate; sole approved per-capita denominator
2019,0098,Edmonton,pop_growth,Annual population growth,A,2.351,%,derived,derived,CSD 4811061,reported_value,comparable,pop[y] / pop[y-1] - 1,derived from population estimates
2019,0098,Edmonton,accumulated_surplus,Accumulated surplus,B,14928471000.0,$ nominal,2019_financial_year.xlsx,A(1)-Total,00450,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,debt_limit,Debt limit,B,5840630000.0,$ nominal,2019_financial_year.xlsx,AA(1)-Debt,05700,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,debt_service_cost,Total debt-service costs,B,301097000.0,$ nominal,2019_financial_year.xlsx,AA(1)-Debt,05730,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,debt_service_limit,Debt-service limit,B,1022110000.0,$ nominal,2019_financial_year.xlsx,AA(1)-Debt,05720,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,debt_total,Total debt,B,3202765000.0,$ nominal,2019_financial_year.xlsx,AA(1)-Debt,05710,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,equalized_assessment,Equalized assessment,C,172078046904.0,$ nominal,2019_financial_year.xlsx,EA(1)-Assessment,08260,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,exp_culture,Culture expense,D,75268000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01540,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,exp_fire,Fire expense,D,225292000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01220,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,exp_parks_rec,Parks and recreation expense,D,276723000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01530,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,exp_police,Police expense,D,465928000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01210,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,exp_roads,"Roads, streets, walks, lighting expense",D,434445000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01290,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,exp_total,Total expense,A,3189683000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01580,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,exp_transit,Public transit expense,D,518962000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01310,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,fte_total,Total full-time municipal positions,D,11083.0,positions,2019_financial_year.xlsx,ST(1)-Stat,05500,reported_value,comparable,,
2019,0098,Edmonton,mill_rate_nonres,Non-residential general municipal mill rate,C,17.8311,mills,2019_financial_year.xlsx,MR(3)-Mill Rate,10034,reported_value,comparable,,
2019,0098,Edmonton,mill_rate_res,Residential general municipal mill rate,C,6.4737,mills,2019_financial_year.xlsx,MR(3)-Mill Rate,10030,reported_value,comparable,,
2019,0098,Edmonton,net_financial_assets,Net financial assets / net debt,B,2487476000.0,$ nominal,2019_financial_year.xlsx,A(1)-Total,00395,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,net_rev_exp,Net revenue/expense,A,680050000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01590,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,property_tax,Property taxes and grants in place,C,2176479000.0,$ nominal,2019_financial_year.xlsx,K(3)-Total,04000,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,rev_total,Total revenue,A,3869733000.0,$ nominal,2019_financial_year.xlsx,C(1)-Revenue,01140,reported_value,comparable,,nominal dollars
2019,0098,Edmonton,assessment_per_capita,Assessment per capita,C,167635.86414,$ nominal / person,derived,derived,equalized_assessment/pop,reported_value,comparable,equalized_assessment / pop,nominal inputs
2019,0098,Edmonton,debt_service_utilization,Debt-service utilization,B,29.458375,%,derived,derived,debt_service_cost/debt_service_limit,reported_value,comparable,debt_service_cost / debt_service_limit,
2019,0098,Edmonton,debt_utilization,Debt utilization,B,54.835951,%,derived,derived,debt_total/debt_limit,reported_value,comparable,debt_total / debt_limit,
2019,0098,Edmonton,exp_culture_per_capita,Culture expense per capita,D,73.324962,$ nominal / person,derived,derived,exp_culture/pop,reported_value,comparable,exp_culture / pop,nominal inputs
2019,0098,Edmonton,exp_culture_share,Culture share of total expense,D,2.359733,%,derived,derived,exp_culture/exp_total,reported_value,comparable,exp_culture / exp_total,
2019,0098,Edmonton,exp_fire_per_capita,Fire expense per capita,D,219.476103,$ nominal / person,derived,derived,exp_fire/pop,reported_value,comparable,exp_fire / pop,nominal inputs
2019,0098,Edmonton,exp_fire_share,Fire share of total expense,D,7.063147,%,derived,derived,exp_fire/exp_total,reported_value,comparable,exp_fire / exp_total,
2019,0098,Edmonton,exp_parks_rec_per_capita,Parks & recreation expense per capita,D,269.579415,$ nominal / person,derived,derived,exp_parks_rec/pop,reported_value,comparable,exp_parks_rec / pop,nominal inputs
